,Aruba,Africa Eastern and Southern,Afghanistan,Africa Western and Central,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People's Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1960,4.382797031,3.763002377,1.06753118,2.306209989,3.763002377,3.1712216,3.416217566,4.297062492,2.854483995,1.341442752,1.700555634,13.53968563,2.533652315,5.528197365,3.815387249,5.573332443,2.579091187,5.301794186,2.528058796,1.545443559,1.040455551,3.247121582,2.644457121,2.054212856,-1,5.520009212,5.006888218,3.779268131,-1,4.202707253,5.469215908,5.740018044,5.323819065,4.036260738,2.916887674,7.093374634,4.270948143,3.892023354,-1,3.451113176,1.277640748,5.396158638,2.833480387,2.085925112,5.27371582,1.613992848,2.025251188,5.880428295,6.759396286,3.34092473,7.699562874,4.536474152,-1,3.98821846,3.451619205,4.055286293,7.019121494,3.946717052,5.479087753,2.429526787,6.60744936,2.246722777,3.55173357,2.775308752,3.106743355,4.228407259,1.842603626,4.167526493,3.430017662,1.50746604,1.686369162,5.432977028,1.943361988,4.694962387,2.871623621,4.980410633,4.781801109,3.155360756,7.095426388,5.910917263,2.581078453,4.629486122,6.362407112,3.88648489,-1,1.855078878,3.951537819,4.82647644,2.012941542,1.42277997,3.612600737,11.04423161,1.710022349,-1,3.982661572,4.439689884,2.178697996,1.857525892,2.555778313,3.514436789,1.282240853,5.409047794,3.219641151,3.463726397,2.608811789,3.224457421,2.565153122,2.608811789,-1,3.092451267,-1,4.12684412,2.548712769,3.548485947,3.917939415,6.108100605,3.097465277,3.34092473,3.339636736,3.363796062,3.71169405,3.615434456,5.141134872,1.158344436,4.409679527,3.647827559,3.140916882,3.024352732,3.08450242,2.147804337,1.5331984,1.565527234,2.083036337,5.095687008,2.74627821,2.363047676,2.762704744,2.263328791,3.051088047,3.328633509,3.524152021,4.270226059,3.509468842,4.385750294,2.044184837,4.841941586,3.082045975,-1,4.297954788,0.8105476213,9.104908638,2.959980431,5.328511295,4.185613689,2.099449272,12.63328327,3.691490722,4.354773941,3.274822893,5.659812317,2.635891914,4.584286337,-1,3.633052473,-1,1.747696404,1.458936048,4.085627861,4.052406731,4.186864834,7.093374634,6.560299377,-1,0.9680884504,2.953356428,1.875502758,5.723457928,5.431735096,2.661449566,3.906458015,4.372971687,4.413157024,3.489403591,4.270226059,1.521882386,3.719817715,3.120382452,1.580311642,7.376541252,4.827387161,3.580133934,2.363047676,6.670478611,-1,1.503206358,1.936774836,5.696345558,-1,4.630580654,-1,2.760257511,2.981922398,2.70460681,1.978193111,1.683986416,3.57902997,0.9312055731,2.276604433,2.860979242,3.128000088,4.553420315,0.8321492195,2.418532772,1.089914799,3.873052635,3.056842566,0.8858588266,3.056842566,3.909079957,2.502933693,5.452389069,4.928393822,4.513142853,5.862589397,3.417201986,-1,3.853401508,3.296875191,4.3413237,2.091482,2.246722777,3.231564312,1.944696045,2.820922441,7.530742607,2.805309896,2.74627821,7.976924744,4.584286337,9.518789139,1.683986416,3.056842566,3.466633596,4.816347084,3.999920959,6.949845734,2.069328365,2.908166075,4.20709547,3.231564312,1.828159642,-1,5.700191116,4.074781246,3.829840336,9.727776756,-1,4.495800991,3.787529545,3.780128183,3.694950123,-1,8.873878593,4.751183605,4.036785412,2.132412891
1961,4.392826315,3.77609108,1.075970162,2.31135204,3.77609108,3.179332141,3.424246279,4.305554711,2.858691046,1.353107471,1.704663257,13.5652805,2.539301484,5.554903632,3.848564529,5.588477368,2.590894808,5.332529224,2.533843827,1.55290947,1.045217361,3.261239502,2.649456095,2.058678536,-1,5.532316925,5.018051848,3.804547517,-1,4.213148761,5.498939908,5.789931244,5.335392585,4.068167938,2.930978919,7.149448742,4.281559194,3.908945194,-1,3.472548662,1.287740675,5.443081757,2.855879441,2.094994351,5.319574219,1.621379543,2.02988563,5.893884653,6.788784966,3.363272053,7.733039234,4.543917095,-1,4.011338567,3.460998605,4.065972159,7.034771709,3.958551287,5.526731995,2.450653107,6.637689403,2.252304697,3.559652708,2.787375312,3.114247566,4.238912619,1.858626266,4.200471367,3.457132426,1.511107262,1.701033241,5.446475107,1.951043261,4.708131987,2.876617749,5.023718552,4.803685783,3.182798676,7.106644453,5.924096566,2.588092253,4.66608285,6.378679253,3.917208091,-1,1.860282466,3.965282298,4.837237815,2.017547815,1.43515197,3.619906299,11.06169284,1.724892109,-1,4.017293411,4.458992884,2.195920905,1.866499447,2.561476815,3.521713055,1.287550339,5.424220439,3.227418062,3.471449309,2.614628537,3.249947203,2.583741188,2.614628537,-1,3.099719073,-1,4.159467394,2.568860696,3.56663677,3.929295761,6.122077952,3.124399757,3.363272053,3.368677055,3.390387336,3.72091565,3.644014965,5.154283555,1.160995109,4.448024567,3.660515654,3.168229202,3.048260658,3.09216578,2.153640761,1.537238448,1.568363334,2.087680788,5.115828063,2.753101261,2.368316456,2.768864621,2.267905795,3.071496663,3.336055211,3.532009662,4.303982787,3.518188019,4.396646568,2.061960358,4.853637097,3.089098712,-1,4.32670365,0.8130648499,9.126901171,2.981429564,5.33954341,4.207023478,2.105744472,12.66145113,3.69972147,4.366607566,3.290643294,5.704553916,2.65499258,4.607735372,-1,3.641590787,-1,1.75169571,1.462364804,4.106526213,4.084441566,4.21996258,7.149448742,6.574926578,-1,0.9757413236,2.971700257,1.891811478,5.773227127,5.471095495,2.667539839,3.913685505,4.402222334,4.433354539,3.501073837,4.303982787,1.533913077,3.752163956,3.141254575,1.587182562,7.392577211,4.862368228,3.590176385,2.368316456,6.723209667,-1,1.51326125,1.953616356,5.706252246,-1,4.6574246,-1,2.782077729,2.989125109,2.71048639,1.988311746,1.695250539,3.59384997,0.933229933,2.281814054,2.883595679,3.152727361,4.563319055,0.836973273,2.422738916,1.097812732,3.88021832,3.063658268,0.8873692424,3.063658268,3.935227649,2.50811575,5.461009447,4.941786196,4.52435563,5.88942047,3.435773736,-1,3.886909348,3.320765591,4.35076136,2.096397352,2.252304697,3.239370023,1.961606445,2.843222224,7.550586461,2.81000105,2.753101261,7.991375694,4.607735372,9.553277505,1.695250539,3.063658268,3.481705916,4.837287724,4.019244249,6.969990214,2.075533248,2.93115553,4.243678909,3.239370023,1.836526506,-1,5.709910112,4.088409277,3.863143295,9.812366119,-1,4.503945558,3.797216321,3.788556563,3.703188585,-1,8.893169634,4.766485324,4.071887894,2.142172218
1962,4.402855599,3.789179784,1.084409144,2.316494091,3.789179784,3.187442682,3.432274992,4.314046929,2.862898097,1.364772191,1.708770879,13.59087537,2.544950653,5.5816099,3.88174181,5.603622293,2.602698429,5.363264263,2.539628859,1.560375381,1.049979172,3.275357422,2.654455068,2.063144217,-1,5.544624638,5.029215479,3.829826902,-1,4.22359027,5.528663907,5.839844444,5.346966105,4.100075137,2.945070164,7.205522849,4.292170246,3.925867035,-1,3.493984147,1.297840602,5.490004875,2.878278496,2.104063591,5.365432617,1.628766238,2.034520072,5.90734101,6.818173645,3.385619376,7.766515594,4.551360039,-1,4.034458674,3.470378006,4.076658026,7.050421925,3.970385521,5.574376236,2.471779427,6.667929446,2.257886617,3.567571847,2.799441872,3.121751777,4.249417978,1.874648907,4.23341624,3.48424719,1.514748484,1.715697321,5.459973187,1.958724533,4.721301587,2.881611877,5.06702647,4.825570456,3.210236595,7.117862519,5.937275868,2.595106053,4.702679579,6.394951394,3.947931291,-1,1.865486053,3.979026778,4.847999189,2.022154089,1.44752397,3.627211862,11.07915408,1.739761868,-1,4.051925251,4.478295883,2.213143814,1.875473002,2.567175317,3.528989322,1.292859825,5.439393084,3.235194973,3.479172222,2.620445286,3.275436985,2.602329254,2.620445286,-1,3.106986878,-1,4.192090667,2.589008623,3.584787593,3.940652107,6.136055299,3.151334238,3.385619376,3.397717375,3.416978609,3.73013725,3.672595475,5.167432238,1.163645783,4.486369606,3.67320375,3.195541523,3.072168585,3.099829141,2.159477186,1.541278497,1.571199434,2.092325239,5.135969119,2.759924313,2.373585235,2.775024498,2.2724828,3.091905278,3.343476913,3.539867304,4.337739514,3.526907196,4.407542842,2.079735878,4.865332608,3.096151448,-1,4.355452511,0.8155820785,9.148893704,3.002878698,5.350575524,4.228433267,2.112039673,12.68961898,3.707952219,4.378441191,3.306463694,5.749295516,2.674093246,4.631184407,-1,3.6501291,-1,1.755695015,1.465793561,4.127424565,4.116476402,4.253060325,7.205522849,6.589553778,-1,0.9833941967,2.990044086,1.908120197,5.822996326,5.510455894,2.673630113,3.920912994,4.431472981,4.453552054,3.512744083,4.337739514,1.545943768,3.784510197,3.162126699,1.594053482,7.408613171,4.897349294,3.600218837,2.373585235,6.775940723,-1,1.523316142,1.970457876,5.716158934,-1,4.684268546,-1,2.803897946,2.99632782,2.71636597,1.998430381,1.706514662,3.60866997,0.935254293,2.287023675,2.906212116,3.177454635,4.573217794,0.8417973264,2.42694506,1.105710665,3.887384005,3.070473971,0.8888796581,3.070473971,3.961375341,2.513297808,5.469629825,4.955178571,4.535568407,5.916251543,3.454345486,-1,3.920417187,3.344655991,4.36019902,2.101312703,2.257886617,3.247175734,1.978516846,2.865522006,7.570430315,2.814692204,2.759924313,8.005826645,4.631184407,9.587765872,1.706514662,3.070473971,3.496778236,4.858228363,4.038567539,6.990134694,2.081738131,2.954144985,4.280262348,3.247175734,1.844893369,-1,5.719629108,4.102037308,3.896446255,9.896955482,-1,4.512090125,3.806903097,3.796984942,3.711427046,-1,8.912460674,4.781787042,4.106990376,2.151931545
1963,4.412884883,3.802268488,1.092848125,2.321636142,3.802268488,3.195553223,3.440303706,4.322539147,2.867105148,1.376436911,1.712878501,13.61647024,2.550599822,5.608316167,3.91491909,5.618767219,2.614502049,5.393999302,2.545413891,1.567841291,1.054740982,3.289475342,2.659454042,2.067609897,-1,5.556932351,5.040379109,3.855106288,-1,4.234031779,5.558387907,5.889757645,5.358539624,4.131982337,2.959161409,7.261596957,4.302781297,3.942788876,-1,3.515419633,1.307940529,5.536927994,2.90067755,2.113132831,5.411291016,1.636152933,2.039154515,5.920797368,6.847562325,3.407966698,7.799991955,4.558802983,-1,4.057578781,3.479757406,4.087343892,7.06607214,3.982219755,5.622020477,2.492905746,6.698169488,2.263468537,3.575490985,2.811508431,3.129255988,4.259923338,1.890671547,4.266361113,3.511361954,1.518389707,1.730361401,5.473471267,1.966405806,4.734471187,2.886606005,5.110334389,4.847455129,3.237674515,7.129080584,5.950455171,2.602119853,4.739276307,6.411223535,3.978654492,-1,1.87068964,3.992771257,4.858760564,2.026760362,1.459895969,3.634517425,11.09661531,1.754631628,-1,4.086557091,4.497598883,2.230366723,1.884446557,2.57287382,3.536265588,1.298169311,5.454565728,3.242971884,3.486895135,2.626262035,3.300926767,2.62091732,2.626262035,-1,3.114254684,-1,4.224713941,2.60915655,3.602938416,3.952008453,6.150032646,3.178268719,3.407966698,3.426757694,3.443569882,3.73935885,3.701175984,5.18058092,1.166296457,4.524714645,3.685891846,3.222853844,3.096076512,3.107492501,2.165313611,1.545318545,1.574035534,2.09696969,5.156110174,2.766747364,2.378854015,2.781184375,2.277059805,3.112313894,3.350898616,3.547724945,4.371496242,3.535626373,4.418439116,2.097511398,4.877028119,3.103204185,-1,4.384201373,0.8180993072,9.170886237,3.024327831,5.361607639,4.249843056,2.118334873,12.71778684,3.716182967,4.390274816,3.322284094,5.794037115,2.693193913,4.654633442,-1,3.658667414,-1,1.75969432,1.469222318,4.148322918,4.148511238,4.286158071,7.261596957,6.604180979,-1,0.9910470698,3.008387914,1.924428917,5.872765526,5.549816294,2.679720387,3.928140484,4.460723628,4.473749569,3.52441433,4.371496242,1.557974459,3.816856438,3.182998822,1.600924402,7.42464913,4.93233036,3.610261288,2.378854015,6.82867178,-1,1.533371034,1.987299397,5.726065622,-1,4.711112492,-1,2.825718164,3.003530531,2.72224555,2.008549016,1.717778785,3.62348997,0.9372786529,2.292233296,2.928828552,3.202181908,4.583116534,0.8466213799,2.431151204,1.113608599,3.89454969,3.077289673,0.8903900738,3.077289673,3.987523033,2.518479865,5.478250203,4.968570945,4.546781185,5.943082616,3.472917236,-1,3.953925026,3.368546391,4.369636681,2.106228054,2.263468537,3.254981445,1.995427246,2.887821788,7.590274169,2.819383357,2.766747364,8.020277596,4.654633442,9.622254238,1.717778785,3.077289673,3.511850556,4.879169003,4.057890828,7.010279175,2.087943013,2.97713444,4.316845787,3.254981445,1.853260232,-1,5.729348104,4.115665339,3.929749214,9.981544846,-1,4.520234692,3.816589874,3.805413322,3.719665508,-1,8.931751715,4.797088761,4.142092857,2.161690872
1964,4.422914167,3.815357192,1.101287107,2.326778194,3.815357192,3.203663764,3.448332419,4.331031366,2.871312199,1.38810163,1.716986124,13.64206511,2.556248991,5.635022435,3.948096371,5.633912144,2.62630567,5.424734341,2.551198922,1.575307202,1.059502792,3.303593262,2.664453016,2.072075577,-1,5.569240064,5.051542739,3.880385673,-1,4.244473287,5.588111906,5.939670845,5.370113144,4.163889536,2.973252654,7.317671065,4.313392348,3.959710716,-1,3.536855119,1.318040455,5.583851112,2.923076604,2.12220207,5.457149414,1.643539628,2.043788957,5.934253726,6.876951004,3.430314021,7.833468315,4.566245926,-1,4.080698888,3.489136806,4.098029759,7.081722355,3.994053989,5.669664719,2.514032066,6.728409531,2.269050457,3.583410124,2.823574991,3.136760199,4.270428698,1.906694187,4.299305987,3.538476719,1.522030929,1.74502548,5.486969346,1.974087079,4.747640787,2.891600133,5.153642307,4.869339802,3.265112434,7.14029865,5.963634474,2.609133654,4.775873035,6.427495676,4.009377693,-1,1.875893228,4.006515736,4.869521938,2.031366636,1.472267969,3.641822987,11.11407655,1.769501388,-1,4.121188931,4.516901882,2.247589632,1.893420112,2.578572322,3.543541855,1.303478797,5.469738373,3.250748795,3.494618048,2.632078783,3.326416549,2.639505386,2.632078783,-1,3.121522489,-1,4.257337215,2.629304477,3.62108924,3.963364799,6.164009993,3.205203199,3.430314021,3.455798014,3.470161155,3.74858045,3.729756494,5.193729603,1.168947131,4.563059685,3.698579942,3.250166164,3.119984439,3.115155861,2.171150036,1.549358593,1.576871634,2.101614141,5.176251229,2.773570415,2.384122795,2.787344252,2.281636809,3.13272251,3.358320318,3.555582586,4.40525297,3.544345551,4.42933539,2.115286919,4.88872363,3.110256922,-1,4.412950234,0.8206165358,9.19287877,3.045776965,5.372639753,4.271252844,2.124630073,12.74595469,3.724413716,4.40210844,3.338104495,5.838778714,2.712294579,4.678082477,-1,3.667205728,-1,1.763693626,1.472651075,4.16922127,4.180546074,4.319255817,7.317671065,6.618808179,-1,0.9986999429,3.026731743,1.940737637,5.922534725,5.589176693,2.68581066,3.935367973,4.489974274,4.493947084,3.536084576,4.40525297,1.570005149,3.849202679,3.203870946,1.607795322,7.440685089,4.967311427,3.62030374,2.384122795,6.881402836,-1,1.543425926,2.004140917,5.73597231,-1,4.737956437,-1,2.847538381,3.010733242,2.72812513,2.018667651,1.729042909,3.63830997,0.9393030128,2.297442918,2.951444989,3.226909181,4.593015274,0.8514454333,2.435357348,1.121506532,3.901715374,3.084105375,0.8919004896,3.084105375,4.013670725,2.523661922,5.48687058,4.98196332,4.557993962,5.969913688,3.491488986,-1,3.987432865,3.39243679,4.379074341,2.111143406,2.269050457,3.262787156,2.012337646,2.91012157,7.610118023,2.824074511,2.773570415,8.034728546,4.678082477,9.656742605,1.729042909,3.084105375,3.526922876,4.900109642,4.077214118,7.030423655,2.094147896,3.000123895,4.353429226,3.262787156,1.861627096,-1,5.7390671,4.12929337,3.963052174,10.06613421,-1,4.528379259,3.82627665,3.813841701,3.72790397,-1,8.951042755,4.812390479,4.177195339,2.171450198
1965,4.432943451,3.828445896,1.109726089,2.331920245,3.828445896,3.211774305,3.456361133,4.339523584,2.87551925,1.39976635,1.721093746,13.66765998,2.56189816,5.661728702,3.981273651,5.649057069,2.638109291,5.455469379,2.556983954,1.582773113,1.064264603,3.317711182,2.66945199,2.076541257,-1,5.581547777,5.06270637,3.905665059,-1,4.254914796,5.617835906,5.989584045,5.381686664,4.195796736,2.987343898,7.373745173,4.324003399,3.976632557,-1,3.558290604,1.328140382,5.630774231,2.945475659,2.13127131,5.503007813,1.650926323,2.048423399,5.947710083,6.906339684,3.452661343,7.866944675,4.57368887,-1,4.103818995,3.498516206,4.108715625,7.09737257,4.005888223,5.71730896,2.535158386,6.758649574,2.274632377,3.591329262,2.835641551,3.14426441,4.280934057,1.922716827,4.33225086,3.565591483,1.525672151,1.75968956,5.500467426,1.981768351,4.760810387,2.896594261,5.196950226,4.891224476,3.292550354,7.151516715,5.976813777,2.616147454,4.812469763,6.443767817,4.040100894,-1,1.881096815,4.020260216,4.880283313,2.035972909,1.484639969,3.64912855,11.13153778,1.784371147,-1,4.15582077,4.536204882,2.264812541,1.902393667,2.584270825,3.550818122,1.308788283,5.484911017,3.258525706,3.502340961,2.637895532,3.351906331,2.658093452,2.637895532,-1,3.128790295,-1,4.289960488,2.649452404,3.639240063,3.974721146,6.17798734,3.23213768,3.452661343,3.484838333,3.496752429,3.75780205,3.758337004,5.206878285,1.171597805,4.601404724,3.711268038,3.277478485,3.143892365,3.122819221,2.176986461,1.553398642,1.579707734,2.106258593,5.196392285,2.780393467,2.389391574,2.793504128,2.286213814,3.153131126,3.36574202,3.563440227,4.439009698,3.553064728,4.440231664,2.133062439,4.900419141,3.117309659,-1,4.441699096,0.8231337644,9.214871303,3.067226098,5.383671868,4.292662633,2.130925273,12.77412255,3.732644464,4.413942065,3.353924895,5.883520314,2.731395245,4.701531512,-1,3.675744041,-1,1.767692931,1.476079832,4.190119622,4.21258091,4.352353562,7.373745173,6.633435379,-1,1.006352816,3.045075572,1.957046356,5.972303925,5.628537092,2.691900934,3.942595462,4.519224921,4.514144599,3.547754822,4.439009698,1.58203584,3.88154892,3.224743069,1.614666243,7.456721048,5.002292493,3.630346191,2.389391574,6.934133892,-1,1.553480818,2.020982437,5.745878998,-1,4.764800383,-1,2.869358599,3.017935953,2.73400471,2.028786286,1.740307032,3.65312997,0.9413273728,2.302652539,2.974061426,3.251636455,4.602914014,0.8562694867,2.439563492,1.129404465,3.908881059,3.090921078,0.8934109053,3.090921078,4.039818417,2.52884398,5.495490958,4.995355694,4.569206739,5.996744761,3.510060736,-1,4.020940704,3.41632719,4.388512001,2.116058757,2.274632377,3.270592866,2.029248047,2.932421352,7.629961877,2.828765665,2.780393467,8.049179497,4.701531512,9.691230971,1.740307032,3.090921078,3.541995196,4.921050282,4.096537408,7.050568136,2.100352779,3.02311335,4.390012665,3.270592866,1.869993959,-1,5.748786096,4.142921401,3.996355133,10.15072357,-1,4.536523826,3.835963426,3.822270081,3.736142432,-1,8.970333796,4.827692198,4.212297821,2.181209525
1966,4.442972734,3.8415346,1.11816507,2.337062296,3.8415346,3.219884847,3.464389846,4.348015803,2.8797263,1.411431069,1.725201368,13.69325484,2.567547329,5.68843497,4.014450932,5.664201994,2.649912912,5.486204418,2.562768985,1.590239024,1.069026413,3.331829102,2.674450963,2.081006937,-1,5.59385549,5.07387,3.930944444,-1,4.265356305,5.647559905,6.039497246,5.393260183,4.227703935,3.001435143,7.42981928,4.334614451,3.993554398,-1,3.57972609,1.338240309,5.67769735,2.967874713,2.140340549,5.548866211,1.658313018,2.053057841,5.961166441,6.935728363,3.475008666,7.900421036,4.581131813,-1,4.126939102,3.507895606,4.119401491,7.113022785,4.017722457,5.764953201,2.556284706,6.788889617,2.280214297,3.5992484,2.847708111,3.151768621,4.291439417,1.938739468,4.365195734,3.592706247,1.529313374,1.77435364,5.513965505,1.989449624,4.773979987,2.901588389,5.240258144,4.913109149,3.319988274,7.16273478,5.989993079,2.623161254,4.849066492,6.460039958,4.070824094,-1,1.886300402,4.034004695,4.891044687,2.040579183,1.497011969,3.656434113,11.14899902,1.799240907,-1,4.19045261,4.555507881,2.282035451,1.911367222,2.589969327,3.558094388,1.314097769,5.500083662,3.266302617,3.510063873,2.643712281,3.377396113,2.676681519,2.643712281,-1,3.136058101,-1,4.322583762,2.669600331,3.657390886,3.986077492,6.191964687,3.259072161,3.475008666,3.513878653,3.523343702,3.767023651,3.786917513,5.220026968,1.174248478,4.639749763,3.723956134,3.304790806,3.167800292,3.130482581,2.182822886,1.55743869,1.582543834,2.110903044,5.21653334,2.787216518,2.394660354,2.799664005,2.290790818,3.173539741,3.373163723,3.571297868,4.472766425,3.561783905,4.451127938,2.150837959,4.912114652,3.124362395,-1,4.470447957,0.8256509931,9.236863836,3.088675232,5.394703982,4.314072422,2.137220473,12.80229041,3.740875213,4.42577569,3.369745296,5.928261913,2.750495911,4.724980547,-1,3.684282355,-1,1.771692236,1.479508589,4.211017974,4.244615746,4.385451308,7.42981928,6.64806258,-1,1.014005689,3.063419401,1.973355076,6.022073124,5.667897491,2.697991208,3.949822952,4.548475568,4.534342114,3.559425068,4.472766425,1.594066531,3.913895161,3.245615193,1.621537163,7.472757008,5.03727356,3.640388643,2.394660354,6.986864948,-1,1.56353571,2.037823957,5.755785686,-1,4.791644329,-1,2.891178816,3.025138664,2.73988429,2.03890492,1.751571155,3.667949969,0.9433517327,2.30786216,2.996677863,3.276363728,4.612812754,0.8610935402,2.443769636,1.137302399,3.916046744,3.09773678,0.894921321,3.09773678,4.065966109,2.534026037,5.504111336,5.008748069,4.580419516,6.023575834,3.528632486,-1,4.054448544,3.44021759,4.397949661,2.120974108,2.280214297,3.278398577,2.046158447,2.954721134,7.649805731,2.833456819,2.787216518,8.063630447,4.724980547,9.725719337,1.751571155,3.09773678,3.557067516,4.941990921,4.115860697,7.070712616,2.106557661,3.046102806,4.426596104,3.278398577,1.878360822,-1,5.758505092,4.156549432,4.029658092,10.23531293,-1,4.544668393,3.845650203,3.83069846,3.744380894,-1,8.989624836,4.842993916,4.247400303,2.190968852
